시도,구시,동,지번,거래수,제곱미터당,금액중간,면적중간,건축년도,용도,용도지역,최근연
경기,양주시,덕정동,208-6,2,13853875,597500000,46.7,2003,제1종근린생활,준주거,2026
경기,양주시,덕정동,208-8,3,1438504,210000000,83.4,2000,제1종근린생활,준주거,2026
경기,양주시,덕정동,240-27,9,4423077,230000000,52.0,2003,제1종근린생활,제2종일반주거,2025
경기,양주시,덕정동,240-35,1,5648855,370000000,65.5,2003,제1종근린생활,제2종일반주거,2026
경기,양주시,덕정동,3**,1,5497337,320000000,58.2,,제2종근린생활,준주거,2024
경기,양주시,마전동,*,2,2274602,4992000000,2194.7,2007,제1종근린생활,개발제한구역,2026
경기,양주시,마전동,2**,1,3140676,720000000,229.2,,제1종근린생활,제1종일반주거,2025
경기,양주시,만송동,2**,3,3789062,970000000,256.0,2019,제2종근린생활,생산녹지,2026
경기,양주시,만송동,3**,3,4961832,1235000000,248.9,2016,제1종근린생활,생산녹지,2025
경기,양주시,만송동,698,3,2861035,84000000,29.4,2010,제1종근린생활,제2종일반주거,2026
경기,양주시,백석읍 가업리,1*,3,2944577,7564000000,2568.8,2021,기타,자연녹지,2026
경기,양주시,백석읍 가업리,4**,2,1691166,700000000,372.1,2002,제2종근린생활,제1종일반주거,2026
경기,양주시,백석읍 가업리,5**,2,2320458,3980000000,1672.6,2020,기타,제1종일반주거,2025
경기,양주시,백석읍 기산리,2**,1,6699712,1649000000,246.1,1999,제1종근린생활,계획관리,2025
경기,양주시,백석읍 기산리,3**,2,1518710,2050000000,1349.8,1998,기타,계획관리,2024
경기,양주시,백석읍 방성리,3*,1,821468,300000000,365.2,2024,제2종근린생활,생산녹지,2024
경기,양주시,백석읍 방성리,4*,1,992063,250000000,252.0,2024,제2종근린생활,생산녹지,2024
경기,양주시,백석읍 방성리,4**,2,16661367,524000000,31.4,1990,제1종근린생활,제2종일반주거,2025
경기,양주시,백석읍 방성리,6**,1,627413,195000000,310.8,2002,제2종근린생활,자연녹지,2025
경기,양주시,백석읍 방성리,8*,1,1424870,220000000,154.4,1997,제2종근린생활,준주거,2025
경기,양주시,백석읍 복지리,1**,1,4863458,1582180000,325.3,2023,제2종근린생활,제1종일반주거,2026
경기,양주시,백석읍 복지리,2**,1,2530266,731500000,289.1,2010,제1종근린생활,제1종일반주거,2026
경기,양주시,백석읍 연곡리,1**,6,1780625,500000000,295.4,2012,제2종근린생활,계획관리,2026
경기,양주시,백석읍 오산리,1**,2,2298913,423000000,184.0,2000,제2종근린생활,자연녹지,2026
경기,양주시,백석읍 오산리,107-2,1,2666205,38500000,14.4,1993,제1종근린생활,제3종일반주거,2025
경기,양주시,백석읍 오산리,4**,1,2039651,1000000000,490.3,2001,제2종근린생활,자연녹지,2025
경기,양주시,백석읍 오산리,5*,2,2413981,1177000000,488.1,2018,제2종근린생활,제1종일반주거,2026
경기,양주시,백석읍 오산리,5**,2,1146843,188950000,162.8,1994,제1종근린생활,제2종일반주거,2026
경기,양주시,백석읍 홍죽리,2**,1,2284653,368880000,161.5,2022,제2종근린생활,생산관리,2026
경기,양주시,백석읍 홍죽리,3**,1,2145177,1060790000,494.5,2019,제2종근린생활,계획관리,2026
경기,양주시,백석읍 홍죽리,6**,1,2197980,435200000,198.0,2014,제2종근린생활,계획관리,2025
경기,양주시,백석읍 홍죽리,9**,1,2066436,1600000000,774.3,2019,제1종근린생활,준공업,2024
경기,양주시,봉양동,1**,5,1662857,342000000,197.4,2018,제1종근린생활,보전관리,2026
경기,양주시,봉양동,2*,1,3621622,670000000,185.0,2021,제2종근린생활,계획관리,2026
경기,양주시,봉양동,4**,1,3677278,1340000000,364.4,1981,제2종근린생활,일반공업,2026
경기,양주시,봉양동,5**,3,3685897,1106620000,242.5,2014,제2종근린생활,일반공업,2026
경기,양주시,산북동,*,1,1239157,90000000,72.6,,제2종근린생활,제2종일반주거,2024
경기,양주시,산북동,2**,1,926145,392000000,423.3,,기타,자연녹지,2026
경기,양주시,산북동,3**,3,3212121,556000000,165.0,2001,제2종근린생활,제1종일반주거,2026
경기,양주시,산북동,4**,1,3784438,500000000,132.1,2018,제2종근린생활,보전관리,2025
경기,양주시,삼숭동,1**,3,3288234,977000000,297.1,2018,제1종근린생활,생산녹지,2026
경기,양주시,삼숭동,2**,3,1811371,724800000,447.4,2022,제1종근린생활,생산녹지,2026
경기,양주시,삼숭동,202-35,1,3606557,99000000,27.4,2005,제1종근린생활,제2종일반주거,2025
경기,양주시,삼숭동,202-37,5,2610229,97000000,28.4,2005,제2종근린생활,제2종일반주거,2026
경기,양주시,삼숭동,271-2,26,2892197,330000000,79.2,2018,제2종근린생활,제2종일반주거,2026
경기,양주시,삼숭동,272,3,3420675,500000000,146.2,2018,제2종근린생활,제2종일반주거,2026
경기,양주시,삼숭동,5**,2,671367,209310000,355.5,2015,제2종근린생활,생산녹지,2026
경기,양주시,삼숭동,6**,1,10471018,2950000000,281.7,2022,제1종근린생활,생산녹지,2025
경기,양주시,삼숭동,682-1,1,3505911,86000000,24.5,2005,제2종근린생활,제2종일반주거,2026
경기,양주시,삼숭동,683-2,7,1234291,54000000,42.0,2005,판매,제2종일반주거,2026
경기,양주시,삼숭동,685-1,7,2580389,98000000,25.2,2005,판매,제2종일반주거,2026
경기,양주시,삼숭동,688,2,2801318,59500000,21.2,2006,제1종근린생활,제2종일반주거,2025
경기,양주시,삼숭동,690,1,14867983,580000000,39.0,2022,제2종근린생활,제2종일반주거,2026
경기,양주시,어둔동,1**,1,3353943,1150000000,342.9,,제1종근린생활,개발제한구역,2025
경기,양주시,옥정동,1026,1,8605702,495000000,57.5,2018,제2종근린생활,제3종일반주거,2026
경기,양주시,옥정동,1027,1,8800000,286000000,32.5,2014,제2종근린생활,제3종일반주거,2026
경기,양주시,옥정동,1036-1,1,11857598,483790000,40.8,2021,제2종근린생활,준주거,2026
경기,양주시,옥정동,1036-7,2,2371274,245000000,103.3,2020,제1종근린생활,준주거,2026
경기,양주시,옥정동,1040-8,2,4313775,405000000,100.3,2022,제2종근린생활,준주거,2026
경기,양주시,옥정동,1046,2,9197531,372500000,40.5,2014,제2종근린생활,제3종일반주거,2025
경기,양주시,옥정동,1049-1,1,11183794,530000000,47.4,2018,제2종근린생활,준주거,2025
경기,양주시,옥정동,1052-1,1,3796143,435000000,114.6,2017,제1종근린생활,준주거,2024
경기,양주시,옥정동,1052-4,2,4318167,371000000,85.8,2020,제1종근린생활,준주거,2025
경기,양주시,옥정동,1087-1,1,2766158,410000000,148.2,2019,제2종근린생활,준주거,2025
경기,양주시,옥정동,1097,1,4777778,215000000,45.0,2023,제2종근린생활,제3종일반주거,2026
경기,양주시,옥정동,1099,1,8247423,360000000,43.6,2020,제2종근린생활,제3종일반주거,2025
경기,양주시,옥정동,176-5,1,1726727,230000000,133.2,2003,제1종근린생활,제2종일반주거,2025
경기,양주시,옥정동,7**,1,4909568,5009380000,1020.3,2006,판매,자연녹지,2024
경기,양주시,옥정동,869,1,8177008,340000000,41.6,2023,제2종근린생활,제3종일반주거,2025
경기,양주시,옥정동,878-5,3,3640110,315000000,87.4,2018,제2종근린생활,준주거,2025
경기,양주시,옥정동,878-6,1,23590469,1000000000,42.4,2023,제1종근린생활,준주거,2026
경기,양주시,옥정동,885,1,7804632,310000000,39.7,2024,제2종근린생활,제3종일반주거,2025
경기,양주시,옥정동,936,1,18372703,700000000,38.1,2019,제1종근린생활,제3종일반주거,2025
경기,양주시,옥정동,945,1,11259259,380000000,33.8,2023,제2종근린생활,제3종일반주거,2024
경기,양주시,옥정동,946,4,17911585,610000000,34.0,2022,제1종근린생활,제3종일반주거,2026
경기,양주시,옥정동,950-4,1,3033646,220000000,72.5,2019,제1종근린생활,준주거,2024
경기,양주시,옥정동,963-10,3,2472812,131560000,53.2,2017,제2종근린생활,중심상업,2025
경기,양주시,옥정동,963-12,7,2338087,139350000,59.6,2019,제1종근린생활,중심상업,2026
경기,양주시,옥정동,963-13,2,7463343,675000000,141.9,2018,제1종근린생활,중심상업,2025
경기,양주시,옥정동,963-18,1,16458333,790000000,48.0,2018,제1종근린생활,중심상업,2024
경기,양주시,옥정동,963-3,2,1876043,220000000,120.0,2017,교육연구,중심상업,2025
경기,양주시,옥정동,963-4,11,2516300,525240000,208.7,2018,기타,중심상업,2026
경기,양주시,옥정동,963-6,3,1705381,1683330000,987.1,2018,기타,중심상업,2025
경기,양주시,옥정동,963-7,4,2698314,345000000,108.4,2019,제1종근린생활,중심상업,2026
경기,양주시,옥정동,964-2,1,2848795,78000000,27.4,2024,제1종근린생활,준주거,2025
경기,양주시,옥정동,964-7,1,12923077,630000000,48.8,2019,제1종근린생활,준주거,2026
경기,양주시,옥정동,965-1,1,2232321,280000000,125.4,,기타,중심상업,2025
경기,양주시,옥정동,965-6,1,3503437,530000000,151.3,2021,기타,중심상업,2024
경기,양주시,옥정동,965-9,1,3318584,420000000,126.6,2021,기타,중심상업,2026
경기,양주시,옥정동,966-10,1,2160494,140000000,64.8,,제2종근린생활,중심상업,2024
경기,양주시,옥정동,966-2,2,1904775,105715000,55.5,2017,제2종근린생활,중심상업,2026
경기,양주시,옥정동,966-3,1,1705653,140000000,82.1,2017,제2종근린생활,중심상업,2025
경기,양주시,옥정동,966-8,1,1899696,100000000,52.6,2018,제1종근린생활,중심상업,2026
경기,양주시,옥정동,967-1,3,2586579,200000000,60.0,2017,제2종근린생활,중심상업,2026
경기,양주시,유양동,2**,1,2418731,500000000,206.7,2000,제2종근린생활,제1종일반주거,2024
경기,양주시,율정동,3**,1,2391391,480000000,200.7,2000,제2종근린생활,계획관리,2026
경기,양주시,은현면 도하리,3*,1,3293651,830000000,252.0,2023,제1종근린생활,계획관리,2025
경기,양주시,은현면 봉암리,3**,2,1957506,202500000,102.3,2000,제2종근린생활,계획관리,2026
경기,양주시,은현면 선암리,1**,1,1055102,1250000000,1184.7,1998,제2종근린생활,계획관리,2025
경기,양주시,은현면 선암리,4**,4,2398616,411280000,163.2,2021,제2종근린생활,제1종일반주거,2026
경기,양주시,은현면 용암리,2**,1,3046336,380000000,124.7,2005,제2종근린생활,자연녹지,2025
경기,양주시,은현면 용암리,5**,1,3835394,632840000,165.0,2023,제2종근린생활,생산녹지,2024
경기,양주시,은현면 용암리,7*,6,1176713,165590000,123.9,1998,제1종근린생활,제1종일반주거,2025
경기,양주시,은현면 용암리,8**,1,1545171,574000000,371.5,2024,제2종근린생활,제1종일반주거,2024
경기,양주시,은현면 운암리,1**,1,1525639,751850000,492.8,2018,제2종근린생활,제1종일반주거,2025
경기,양주시,은현면 운암리,2**,2,3067551,706580000,247.5,2024,제2종근린생활,생산녹지,2025
경기,양주시,은현면 운암리,3**,3,664519,330000000,496.6,2016,제2종근린생활,자연녹지,2025
경기,양주시,은현면 운암리,4**,4,3184494,525500000,149.5,2019,제2종근린생활,제1종일반주거,2026
경기,양주시,은현면 하패리,2**,1,1164763,206000000,176.9,2008,제2종근린생활,자연녹지,2025
경기,양주시,은현면 하패리,7**,2,2661023,608650000,225.9,2021,제2종근린생활,생산녹지,2025
경기,양주시,장흥면 부곡리,3**,3,1500011,3400000000,1994.8,2023,기타,제1종일반주거,2025
경기,양주시,장흥면 부곡리,4**,1,357980,44300000,123.8,2001,제1종근린생활,제2종일반주거,2024
경기,양주시,장흥면 부곡리,5*,1,1895013,1070000000,564.6,1997,제1종근린생활,제1종일반주거,2026
경기,양주시,장흥면 부곡리,5**,1,8210890,190000000,23.1,,제1종근린생활,제1종일반주거,2025
경기,양주시,장흥면 부곡리,7*,9,2414876,3000000000,1243.2,2018,기타,계획관리,2026
경기,양주시,장흥면 부곡리,9*,1,1908349,760000000,398.2,2002,제2종근린생활,계획관리,2025
경기,양주시,장흥면 삼상리,2**,2,1748813,136000000,74.6,2004,제2종근린생활,제1종일반주거,2025
경기,양주시,장흥면 삼상리,3**,2,2516162,891300000,354.2,2019,제2종근린생활,제1종일반주거,2025
경기,양주시,장흥면 석현리,2**,2,12236287,1392000000,113.8,2021,제1종근린생활,계획관리,2026
경기,양주시,장흥면 석현리,3**,3,2453787,300000000,122.3,2019,제1종근린생활,계획관리,2026
경기,양주시,장흥면 석현리,4*,1,3107037,600000000,193.1,1995,제2종근린생활,계획관리,2024
경기,양주시,장흥면 석현리,6*,2,1778383,2664000000,1498.0,1997,제2종근린생활,계획관리,2025
경기,양주시,장흥면 울대리,3**,1,6930323,604740000,87.3,1982,제1종근린생활,제1종일반주거,2025
경기,양주시,장흥면 울대리,5**,1,668163,250000000,374.2,2016,제2종근린생활,개발제한구역,2025
경기,양주시,장흥면 일영리,1*,3,106858,17980000,156.3,2016,제2종근린생활,준주거,2024
경기,양주시,장흥면 일영리,3**,7,2271877,847000000,797.6,2017,기타,제2종일반주거,2025
경기,양주시,장흥면 일영리,4**,1,4153744,1500000000,361.1,2007,제2종근린생활,계획관리,2025
경기,양주시,장흥면 일영리,44-41,1,2140788,170000000,79.4,,업무,제2종일반주거,2026
경기,양주시,장흥면 일영리,6*,2,1270799,454340000,352.0,2018,제1종근린생활,계획관리,2026
경기,양주시,회암동,1**,1,4356529,370000000,84.9,2022,제2종근린생활,계획관리,2026
경기,양주시,회암동,4**,1,1204205,769800000,639.3,2010,제2종근린생활,자연녹지,2026
경기,양주시,회정동,1**,2,7546161,2004360000,347.6,1993,제2종근린생활,준주거,2026
경기,양주시,회정동,866,1,3561254,200000000,56.2,1992,제1종근린생활,제2종일반주거,2025
경기,양주시,회정동,911,3,6498952,310000000,53.3,2023,제2종근린생활,준주거,2025
경기,양평군,강상면 교평리,6**,1,1645833,553000000,336.0,2014,제2종근린생활,계획관리,2026
경기,양평군,강상면 교평리,7**,1,3610819,275000000,76.2,2012,제2종근린생활,계획관리,2025
경기,양평군,강상면 대석리,2**,1,1753890,310000000,176.8,2024,제2종근린생활,계획관리,2025
경기,양평군,강상면 병산리,1***,2,4432962,635000000,143.3,2022,제2종근린생활,계획관리,2025
경기,양평군,강상면 병산리,2**,1,9033721,1671690000,185.0,,제2종근린생활,보전관리,2025
경기,양평군,강상면 병산리,7**,1,1400146,554500000,396.0,1999,숙박,계획관리,2026
경기,양평군,강상면 병산리,8*,1,648865,408000000,628.8,,제2종근린생활,농림,2025
경기,양평군,강상면 송학리,5**,1,3777046,700000000,185.3,2022,제2종근린생활,보전관리,2026
경기,양평군,강상면 송학리,9**,1,1824098,290670000,159.4,2013,제2종근린생활,계획관리,2026
경기,양평군,강상면 신화리,3**,1,5303030,210000000,39.6,2022,제2종근린생활,계획관리,2025
경기,양평군,강상면 신화리,6**,1,1257367,160000000,127.2,2008,제1종근린생활,계획관리,2025
경기,양평군,강상면 화양리,7**,2,2572016,250000000,97.2,2015,업무,보전관리,2025
경기,양평군,강상면 화양리,8**,1,3300094,386870000,117.2,2024,제2종근린생활,보전관리,2025
경기,양평군,강하면 동오리,2**,1,2299659,229000000,99.6,2025,제2종근린생활,계획관리,2026
경기,양평군,강하면 성덕리,2**,1,3965031,351500000,88.6,2025,제2종근린생활,계획관리,2025
경기,양평군,강하면 왕창리,4**,1,3820439,1080000000,282.7,2010,제2종근린생활,계획관리,2026
경기,양평군,강하면 운심리,5*,1,1831645,235000000,128.3,,제2종근린생활,계획관리,2025
