시도,구시,동,단지,거래수,제곱미터당,금액중간,면적중간,건축년도,최근연
서울,강동구,성내동,성내스테이,15,12935134,680000000,52.6,2018,2026
서울,강동구,성내동,성내웰빙시티,1,10955009,655000000,59.8,2018,2025
서울,강동구,성내동,성안마을청구,34,14433506,899000000,59.9,2002,2026
서울,강동구,성내동,센츄럴(438-6),1,7134050,405000000,56.8,2000,2025
서울,강동구,성내동,스위트빌(435-10),1,9071580,768000000,84.7,2001,2026
서울,강동구,성내동,신성,3,7892660,600000000,76.0,2004,2026
서울,강동구,성내동,신이모닝빌,5,10540572,730000000,73.9,2004,2026
서울,강동구,성내동,신일유토빌(603-0),4,11417673,895500000,78.6,2004,2026
서울,강동구,성내동,씨제이나인,8,9858307,825000000,84.0,2006,2026
서울,강동구,성내동,아이퍼스트빌,8,9002509,143500000,15.9,2012,2026
서울,강동구,성내동,에스아이팰리스센트럴성내,1,14387464,202000000,14.0,2021,2025
서울,강동구,성내동,에스케이허브진,51,9774548,329500000,33.7,2004,2026
서울,강동구,성내동,영진파크빌(437-26),1,7868383,660000000,83.9,2005,2025
서울,강동구,성내동,영풍마드레빌,12,12027849,912500000,80.3,2002,2026
서울,강동구,성내동,오륜하이츠,3,7282984,865000000,118.8,2002,2026
서울,강동구,성내동,올림픽파크한양수자인,44,19257938,1515000000,84.9,2016,2026
서울,강동구,성내동,올림픽파크힐,1,9291357,788000000,84.8,2005,2026
서울,강동구,성내동,용명브릿지2차,1,5732084,483100000,84.3,2006,2026
서울,강동구,성내동,우림루미아트,8,9806937,830000000,84.5,2004,2026
서울,강동구,성내동,우성(102동),4,8446170,700000000,82.7,2004,2026
서울,강동구,성내동,우성(104동),2,8583707,660000000,77.5,2005,2026
서울,강동구,성내동,운암화인빌102,2,10527263,585000000,55.6,2006,2026
서울,강동구,성내동,원다빌2,7,8932559,700000000,83.3,2002,2026
서울,강동구,성내동,이안강동,1,9978819,848000000,85.0,2006,2025
서울,강동구,성내동,일심,3,8297771,700000000,84.5,2001,2026
서울,강동구,성내동,중명,4,9012489,572500000,70.8,1999,2026
서울,강동구,성내동,중앙하이츠,15,11522164,795000000,61.4,2001,2026
서울,강동구,성내동,집앤사베니아파트,1,12254491,730000000,59.6,2019,2025
서울,강동구,성내동,집앤사비디아파트,4,11966146,455000000,35.6,2019,2026
서울,강동구,성내동,집앤사비키아파트,3,10519012,758000000,72.1,2019,2025
서울,강동구,성내동,청구빌라트,2,8228055,2012500000,244.6,1999,2026
서울,강동구,성내동,코랜드빌리지,3,10143407,580000000,57.2,2001,2026
서울,강동구,성내동,코오롱(1차),26,13142095,877000000,60.0,1999,2026
서울,강동구,성내동,코오롱2,9,11080986,975000000,84.8,2002,2026
서울,강동구,성내동,태천해오름15차,1,9970326,840000000,84.2,2003,2025
서울,강동구,성내동,파라디아,5,11256386,1255000000,115.5,2010,2026
서울,강동구,성내동,파크프라자,8,9482999,757500000,91.0,2003,2026
서울,강동구,성내동,포레스(A동),1,9891389,765000000,77.3,2003,2025
서울,강동구,성내동,하나플러스,6,11192783,705000000,59.9,2003,2026
서울,강동구,성내동,하나플러스ll,5,11177786,950000000,85.0,2004,2025
서울,강동구,성내동,한강훼미리,4,7131846,605000000,84.7,2003,2026
서울,강동구,성내동,한솔브리즈,3,10128388,845000000,84.9,2002,2026
서울,강동구,성내동,한솔애리즈,3,7670522,650000000,84.7,2010,2026
서울,강동구,성내동,한솔애리즈1,7,9400401,798000000,84.9,2002,2026
서울,강동구,성내동,한솔애리즈2차,2,11986066,732500000,61.1,2003,2026
서울,강동구,성내동,한솔애리즈3차,2,8339227,707500000,84.8,2003,2025
서울,강동구,성내동,한솔애리즈501동,1,8560311,880000000,102.8,2004,2025
서울,강동구,성내동,한솔애리즈601동,1,10457285,885000000,84.6,2005,2026
서울,강동구,성내동,한양립스,4,7704785,95000000,12.3,2014,2026
서울,강동구,성내동,한영해시안아파트,7,13838730,889000000,64.2,2022,2026
서울,강동구,성내동,해가든,3,6613242,720000000,116.0,2004,2026
서울,강동구,성내동,해가든(454-1),3,10232614,860000000,83.0,2005,2026
서울,강동구,성내동,현대,29,13898248,990000000,59.4,1987,2026
서울,강동구,성내동,현대상가,1,6279279,697000000,111.0,1993,2026
서울,강동구,성내동,현대제이드,1,8169935,1950000000,238.7,1999,2025
서울,강동구,성내동,호암아펙스,2,9694977,822500000,84.8,2006,2026
서울,강동구,성내동,힐데스하임올림픽파크아파트,11,14218683,1009000000,77.9,2020,2026
서울,강동구,암사동,경지리버캐슬,1,9801862,1400000000,142.8,2003,2025
서울,강동구,암사동,내일쎄닛빌,2,7234771,687500000,95.3,2007,2025
서울,강동구,암사동,다성이즈빌,5,10332519,663000000,58.9,2016,2026
서울,강동구,암사동,다성이즈빌Ⅰ,2,7387200,627000000,84.9,2009,2026
서울,강동구,암사동,대송,3,8866216,620000000,69.6,2003,2026
서울,강동구,암사동,대원,5,8263773,635000000,59.9,1998,2026
서울,강동구,암사동,대은팰리스뷰(101),2,8480565,720000000,84.9,2007,2026
서울,강동구,암사동,대은팰리스뷰(102),3,8480565,720000000,84.9,2007,2026
서울,강동구,암사동,동양넥스빌,2,10691081,640000000,59.9,1999,2026
서울,강동구,암사동,동원베네스트,9,10020040,849000000,84.8,2002,2026
서울,강동구,암사동,라움(492-45),1,9461857,640000000,67.6,2006,2026
서울,강동구,암사동,롯데캐슬퍼스트,333,18076998,1630000000,85.0,2008,2026
서울,강동구,암사동,리치,1,7218286,540000000,74.8,2007,2026
서울,강동구,암사동,메이저(474-21),4,7926113,665000000,83.9,2002,2026
서울,강동구,암사동,삼성광나루,55,16039627,1300000000,84.8,2002,2026
서울,강동구,암사동,선사현대아파트,360,17562841,1245000000,59.6,2000,2026
서울,강동구,암사동,신동아빌라트,1,4885795,800000000,163.7,1994,2024
서울,강동구,암사동,암사e편한세상,20,11385032,967500000,85.0,2005,2026
서울,강동구,암사동,암사동한솔,21,11684173,1030000000,84.7,2002,2026
서울,강동구,암사동,암사라인,14,10015318,650000000,59.3,1996,2026
서울,강동구,암사동,양지벨로스,2,7991148,650000000,81.3,2004,2026
서울,강동구,암사동,에스엠해그린,4,8926410,737500000,82.4,2004,2026
서울,강동구,암사동,영진해가든(2동),1,8833507,677000000,76.6,2004,2025
서울,강동구,암사동,우암쎈스뷰,5,8908613,677500000,76.0,2003,2026
서울,강동구,암사동,정산(102동),2,9889715,825000000,83.4,2001,2026
서울,강동구,암사동,정산(103동),1,6213063,820000000,132.0,2002,2025
서울,강동구,암사동,중앙하이츠,12,10063844,599000000,59.5,1998,2026
서울,강동구,암사동,풍천,1,6979063,630000000,90.3,2003,2025
서울,강동구,암사동,프라이어팰리스,183,17088175,1450000000,85.0,2007,2026
서울,강동구,암사동,한강리치팰리스,2,10208241,847750000,83.2,2010,2026
서울,강동구,암사동,한강포스파크,14,12027278,1100000000,80.6,2002,2026
서울,강동구,암사동,한강현대,50,14310107,1096500000,71.9,1999,2026
서울,강동구,암사동,한건,2,11820944,995000000,84.1,2001,2026
서울,강동구,암사동,한건브리앙,3,9450639,695000000,73.5,2004,2026
서울,강동구,암사동,한솔솔파크,14,14312640,1215000000,85.0,2009,2026
서울,강동구,암사동,한양그린,1,6586250,890000000,135.1,1992,2026
서울,강동구,암사동,현대홈타운,54,16945164,1330000000,85.0,2004,2026
서울,강동구,암사동,효정하나플러스,4,7625814,644000000,84.4,2003,2025
서울,강동구,암사동,힐스테이트 강동 리버뷰,46,16471553,1375000000,85.0,2019,2026
서울,강동구,천호동,SM이로빌아파트,2,8198655,695000000,84.8,2004,2025
서울,강동구,천호동,강동밀레니얼중흥S-클래스,11,18941194,1136000000,60.0,2024,2026
서울,강동구,천호동,강동상떼빌,14,9612409,1015000000,113.9,2007,2026
서울,강동구,천호동,강동역두산위브센티움,24,11916278,714500000,60.0,2004,2026
서울,강동구,천호동,강동역신동아파밀리에,38,12683649,1275000000,101.2,2015,2026
서울,강동구,천호동,강동이루미아파트,5,8603418,730000000,84.8,2005,2025
서울,강동구,천호동,강동파크빌,1,12716328,845000000,66.4,2003,2026
서울,강동구,천호동,강변그대가갤럭시,10,16148959,1512500000,85.0,2009,2026
서울,강동구,천호동,강변그대가리버뷰,20,16296035,1385000000,85.0,2007,2026
서울,강동구,천호동,고려아파트(A동),1,10987883,535000000,48.7,2000,2026
서울,강동구,천호동,고려아파트(B동),2,7337068,537000000,73.2,2000,2025
서울,강동구,천호동,고려아파트(C동),2,8607295,597500000,70.5,2001,2026
서울,강동구,천호동,고려아파트(D동),3,7292896,661000000,84.7,2002,2025
서울,강동구,천호동,골드하임(101동),5,7750999,640000000,85.0,2005,2026
서울,강동구,천호동,골드하임(102동),2,7796523,657500000,84.3,2005,2026
서울,강동구,천호동,광남벨라스2차아파트,3,7065473,600000000,84.9,2004,2025
서울,강동구,천호동,광남벨라스2차아파트(53-32),1,6030236,710000000,117.7,2004,2025
서울,강동구,천호동,광남벨라스643V(50-32),4,6698790,750000000,123.6,2003,2026
서울,강동구,천호동,광남벨라스643V(50-7),2,6853840,675000000,97.8,2003,2026
서울,강동구,천호동,광남캐스빌아파트,2,8898665,721500000,81.1,2003,2025
서울,강동구,천호동,금호아파트,26,12495473,345000000,27.6,1987,2026
서울,강동구,천호동,늘푸른아파트,4,8023115,597000000,74.4,2006,2026
서울,강동구,천호동,다성시티아파트,7,8998342,760000000,84.5,2003,2026
서울,강동구,천호동,다성씨티아파트,5,8028098,647000000,79.7,2002,2026
서울,강동구,천호동,다성씨티아파트(340-6),1,7557243,637000000,84.3,2002,2026
서울,강동구,천호동,다성이즈빌(121-32),1,8203025,320000000,39.0,2017,2025
서울,강동구,천호동,다성이즈빌(320),11,12244898,680000000,57.4,2017,2025
서울,강동구,천호동,다성이즈빌아파트(55-25),7,8240141,740000000,85.0,2006,2026
서울,강동구,천호동,대명사이버아파트,14,9037315,633500000,72.2,2001,2026
서울,강동구,천호동,대명에버빌아파트,1,7062978,600000000,85.0,2004,2025
서울,강동구,천호동,대우한강베네시티,22,10032278,1150000000,114.6,2007,2026
서울,강동구,천호동,동구햇살아파트,5,8947541,775000000,84.8,2002,2026
서울,강동구,천호동,동성아파트,1,6525866,550000000,84.3,2002,2024
서울,강동구,천호동,동아코아아파트,6,9313490,840000000,93.0,1997,2026
서울,강동구,천호동,동아하이빌아파트,48,11670557,815000000,85.0,2000,2026
서울,강동구,천호동,두산위브센티움,24,5267991,166500000,31.4,2004,2026
서울,강동구,천호동,래미안강동팰리스,133,20173391,1500000000,85.0,2017,2026
서울,강동구,천호동,로뎀,1,8830802,750000000,84.9,2003,2026
서울,강동구,천호동,미사아름채아파트,4,15890727,206500000,13.0,2020,2026
서울,강동구,천호동,베네캐슬,1,7722701,645000000,83.5,2011,2025
서울,강동구,천호동,베스트빌,1,7610619,645000000,84.8,2002,2026
서울,강동구,천호동,보람아파트,1,8338297,700000000,84.0,2005,2024
서울,강동구,천호동,부강아파트,1,7389105,628000000,85.0,2006,2025
서울,강동구,천호동,브라운스톤암사아파트,10,12710368,1080000000,85.0,2005,2026
서울,강동구,천호동,삼익아파트,14,12123746,754500000,59.8,1997,2026
서울,강동구,천호동,새롬트윈스아파트(B동),1,7270560,549000000,75.5,2003,2025
서울,강동구,천호동,성원아파트,13,9500000,690000000,83.2,1998,2026
서울,강동구,천호동,성인아파트,3,6967005,549000000,78.8,2002,2026
서울,강동구,천호동,시티빌아파트,2,7908040,650000000,82.2,2006,2026
서울,강동구,천호동,신동양빛여울아파트,4,7737862,495000000,63.6,2003,2026
서울,강동구,천호동,신주아파트(101동),1,8672566,735000000,84.8,2002,2026
서울,강동구,천호동,썬팰리스아파트,3,8302692,700000000,84.3,2010,2026
서울,강동구,천호동,아스하임,12,15100932,194500000,12.9,2021,2025
서울,강동구,천호동,아크로파크,3,5915101,680000000,115.0,2004,2026
서울,강동구,천호동,엘림스퀘어II,11,8866995,150000000,17.1,2019,2026
서울,강동구,천호동,용명브릿지아파트,2,8580022,620000000,72.3,2005,2026
서울,강동구,천호동,우성,119,13608087,920000000,64.5,1985,2026
서울,강동구,천호동,우정아파트,9,9203248,660000000,67.4,1996,2026
서울,강동구,천호동,우정에쉐르(101동),4,8800126,580000000,72.1,2004,2026
서울,강동구,천호동,우정에쉐르(102동),2,8202252,592000000,73.0,2004,2026
서울,강동구,천호동,유원아파트,17,11387900,795000000,56.0,1997,2026
서울,강동구,천호동,율전에버그린아파트,2,7824209,616000000,78.7,2005,2026
서울,강동구,천호동,이연아마빌레(293-8),3,4607315,650000000,141.1,2004,2026
서울,강동구,천호동,장방아파트,2,7305773,615000000,84.2,2003,2026
서울,강동구,천호동,제일아파트,3,11340894,680000000,60.0,1995,2026
서울,강동구,천호동,중앙하이츠,14,11528822,777500000,59.8,1998,2026
서울,강동구,천호동,즈믄촌,2,6380332,538500000,84.4,2002,2025
서울,강동구,천호동,지원G델타아파트,2,7624113,645000000,84.6,2004,2026
서울,강동구,천호동,진넥스빌Ⅲ,4,9848485,724000000,73.3,2003,2026
서울,강동구,천호동,집앤사스윗사이드아파트,2,13801712,193500000,14.0,2019,2026
서울,강동구,천호동,창대캐슬,1,12973610,880000000,67.8,2003,2026
서울,강동구,천호동,천호1차우림루미아트,11,8959503,748000000,84.7,2004,2026
서울,강동구,천호동,천호2차우림루미아트,5,8767800,745000000,84.7,2004,2026
서울,강동구,천호동,천호2차이룸아파트,2,8680348,727500000,83.8,2004,2026
서울,강동구,천호동,천호KNP아파트,1,7072136,600000000,84.8,2004,2025
서울,강동구,천호동,천호e-편한세상,14,12007063,1031000000,85.0,2005,2026
서울,강동구,천호동,천호네스빌,3,6896552,270000000,39.2,2003,2026
서울,강동구,천호동,천호동1차예전이룸아파트,6,8100664,667500000,83.9,2004,2026
서울,강동구,천호동,천호동삼성아파트,51,12779820,930000000,59.9,1997,2026
서울,강동구,천호동,천호롯데아파트,15,10501750,665000000,60.0,1999,2026
서울,강동구,천호동,천호엘크루,6,8948112,1267500000,141.6,2008,2026
서울,강동구,천호동,천호역마에스트로,9,20930052,695500000,33.2,2025,2026
서울,강동구,천호동,천호태영아파트,42,12882893,1062500000,84.9,1999,2026
서울,강동구,천호동,태천와이드빌,3,7079646,600000000,84.8,2000,2026
서울,강동구,천호동,태천해오름아파트,1,8226496,693000000,84.2,2002,2025
서울,강동구,천호동,평대미진아파트,1,8913715,750000000,84.1,2003,2026
서울,강동구,천호동,평대보민아파트,2,8186948,529000000,64.7,2003,2025
서울,강동구,천호동,하이브2,6,10473856,152500000,14.4,2013,2026
서울,강동구,천호동,한건브리앙아파트,5,11644375,740000000,63.2,2004,2026
서울,강동구,천호동,한신아파트,26,9920499,580000000,58.1,1991,2026
서울,강동구,천호동,현대아파트,24,13763167,750000000,60.8,1990,2026
서울,강동구,천호동,현대코아아파트,22,9887066,777500000,80.0,1999,2026
서울,강동구,천호동,현진리버파크,10,14408512,315000000,23.2,2017,2026
서울,강동구,천호동,현진에스페랑스,1,11666933,730000000,62.6,2004,2025
서울,강동구,천호동,형인허브빌,6,8724677,659000000,75.3,2008,2026
서울,강동구,천호동,힐데스하임천호아파트,10,16648743,1315000000,85.0,2023,2026
서울,강북구,도봉동,현대성우,2,5859699,494500000,84.4,1998,2025
서울,강북구,미아동,경남아너스빌,12,8834634,702500000,83.4,2008,2026
서울,강북구,미아동,경남아너스빌(1356-0),74,8866188,762500000,84.9,2003,2026
서울,강북구,미아동,그린힐빌라트,2,5457391,950000000,173.7,1995,2026
서울,강북구,미아동,꿈의숲롯데캐슬,48,10902565,900000000,85.0,2017,2026
서울,강북구,미아동,꿈의숲한신더휴,26,11668728,780000000,60.0,2022,2026
서울,강북구,미아동,꿈의숲해링턴플레이스,125,12109679,887000000,84.7,2019,2026
